Unnamed: 0,Unnamed: 0.1,cik,date,Total Revenue,filenames,Number of customers,MRR,ARR,ARPU,Churn,CRR,MRR Expansion,Number of qualified leads,Penetration Rate,LTV,quater_year,url,year_month,Sales and Marketing,CAC,CAC payback,Gross Margin,quater_year_string
76,76,1044777,6/29/2021,52277.0,1044777_0.csv,9749.0,17425.666666666668,209108.0,21.449174274284534,-0.029570176364980463,1.0295701763649805,0.029581486952240343,0.0014370794933646716,9.49639586986168e-06,-725.3651114400011,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1044777/000155837021010220/Financial_Report.xlsx,2021-06,15997,57.13214285714286,0.8341098199075202,68.49474912485414,"Q2,2021"
77,77,1044777,3/30/2021,50775.0,1044777_0.csv,9469.0,16925.0,203100.0,21.448938641884038,0.04062816616008105,0.9593718338399192,-0.0406779020556228,0.001395789951137043,9.223650886421197e-06,527.9327291655748,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1044777/000155837021005697/Financial_Report.xlsx,2021-03,18379,-45.832917705735646,-0.6564088783766474,69.82373215164944,"Q1,2021"
78,78,1044777,12/30/2020,52928.0,1044777_0.csv,9870.0,17642.666666666668,211712.0,21.450050658561295,,,,0.001754238271216214,1.0102354145342886e-05,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1044777/000155837021001842/Financial_Report.xlsx,2020-12,16727,,,74.18001813784765,"Q4,2020"
79,79,1046327,ttm,58183.0,1046327_0.csv,500.0,19394.33333333333,232732.0,465.464,-0.08695652173913042,1.0869565217391304,3.341366960155201,0.0013538801628853985,4.594464956177993e-07,-5352.835999999998,"('-1', 'ttm')",,2021-ttm,22520,,,76.35735524122165,"-1,ttm"
80,80,1046327,12/30/2021,13402.0,1046327_0.csv,460.0,4467.333333333333,53608.0,116.5391304347826,0.06504065040650407,0.934959349593496,-0.06488975718671505,0.00036841707385797443,4.4808104422365095e-07,1791.7891304347825,"('Q4', '2021')",,2021-12,4947,-154.59375,-2.0685557483027157,74.73511416206536,"Q4,2021"
81,81,1046327,9/29/2021,14332.0,1046327_0.csv,492.0,4777.333333333333,57328.0,116.52032520325204,0.016,0.984,-0.015726941830918332,0.0003939825028005141,4.792518994739918e-07,7282.520325203252,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1046327/000104632721000042/Financial_Report.xlsx,2021-09,7177,-897.125,-11.466686435387494,78.23751046608987,"Q3,2021"
82,82,1046327,6/29/2021,14561.0,1046327_0.csv,500.0,4853.666666666667,58244.0,116.488,0.08424908424908427,0.9157509157509156,-0.08352215508559914,0.0004002776460562577,4.870446132865771e-07,1382.661913043478,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1046327/000104632721000033/Financial_Report.xlsx,2021-06,5259,-114.32608695652172,-1.5148804733587344,75.46871780784285,"Q2,2021"
83,83,1046327,3/30/2021,15888.0,1046327_0.csv,546.0,5296.0,63552.0,116.3956043956044,0.0975206611570248,0.9024793388429752,-0.09732401568092723,0.00043675648928932233,5.318527177089423e-07,1193.5481467684858,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1046327/000162828021010092/Financial_Report.xlsx,2021-03,5137,-87.06779661016952,-1.13304378126167,76.84415911379658,"Q1,2021"
84,84,1046327,12/30/2020,17601.0,1046327_0.csv,605.0,5867.0,70404.0,116.3702479338843,,,,0.0005833650962000564,6.192425793244627e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1046327/000104632721000018/Financial_Report.xlsx,2020-12,5073,,,77.06948468836998,"Q4,2020"
85,85,1050446,ttm,510762.0,1050446_0.csv,4000.0,170254.0,2043048.0,510.762,0.05055779729408972,0.9494422027059104,2.7970635245139945,0.011885095986038395,3.6755719649423936e-06,10102.536647887324,"('-1', 'ttm')",,2021-ttm,160141,,,82.00551333106222,"-1,ttm"
86,86,1050446,12/30/2021,134515.0,1050446_0.csv,4213.0,44838.33333333334,538060.0,127.71421789698552,-0.05088550760788226,1.0508855076078822,0.05094770067346919,0.003697778144307225,4.103837911552698e-06,-2509.834801710858,"('Q4', '2021')",,2021-12,43413,212.80882352941174,2.590305025432426,82.15589339478869,"Q4,2021"
87,87,1050446,9/29/2021,127994.0,1050446_0.csv,4009.0,42664.66666666666,511976.0,127.70666001496632,-0.02114111054508405,1.0211411105450845,0.02108479389873236,0.003518517754915503,3.905123709331775e-06,-6040.678882153708,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1050446/000156459021052646/Financial_Report.xlsx,2021-09,38209,460.3493975903614,5.5757710712259945,82.56246386549371,"Q3,2021"
88,88,1050446,6/29/2021,125351.0,1050446_0.csv,3926.0,41783.66666666666,501404.0,127.71370351502802,-0.020005196154845414,1.0200051961548453,0.019926445460610773,0.0034458624552433184,3.8242743035262036e-06,-6384.026556225232,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1050446/000156459021039125/Financial_Report.xlsx,2021-06,40321,523.6493506493507,6.415604053565701,81.62120764892181,"Q2,2021"
89,89,1050446,3/30/2021,122902.0,1050446_0.csv,3849.0,40967.333333333336,491608.0,127.72356456222396,0.06418672501823487,0.9358132749817653,-0.06409582771723812,0.003378540159027964,3.749269433080071e-06,1989.8750797137384,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1050446/000156459021021949/Financial_Report.xlsx,2021-03,38198,-144.68939393939394,-1.772006406778013,81.65286162959106,"Q1,2021"
90,90,1050446,12/30/2020,131319.0,1050446_0.csv,4113.0,43773.0,525276.0,127.71115973741794,,,,0.004352418673251247,4.2098259979529155e-06,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1050446/000156459021005783/Financial_Report.xlsx,2020-12,39111,,,84.17213046093863,"Q4,2020"
91,91,1052054,ttm,27392.0,1052054_0.csv,100.0,9130.666666666666,109568.0,1095.68,0.0099009900990099,0.99009900990099,2.927731574419272,0.0006373938336242001,9.188929912355988e-08,110663.68,"('-1', 'ttm')",,2021-ttm,5565,,,67.55622079439252,"-1,ttm"
92,92,1052054,9/29/2021,6974.0,1052054_0.csv,101.0,2324.6666666666665,27896.0,276.1980198019802,0.00980392156862745,0.9901960784313726,-0.002859593937660982,0.0001917132273605069,9.838301188388856e-08,28172.19801980198,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1052054/000156276221000443/Financial_Report.xlsx,2021-09,1325,-1325.0,-18.88524422644594,70.16059650129051,"Q3,2021"
93,93,1052054,6/29/2021,6994.0,1052054_0.csv,102.0,2331.333333333333,27976.0,274.27450980392155,-0.0851063829787234,1.0851063829787233,0.0826625386996904,0.00019226302153131425,9.935710111046173e-08,-3222.7254901960773,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1052054/000156276221000340/Financial_Report.xlsx,2021-06,1415,176.875,2.572392909128717,68.75893623105519,"Q2,2021"
94,94,1052054,3/30/2021,6460.0,1052054_0.csv,94.0,2153.333333333333,25840.0,274.8936170212766,0.06930693069306931,0.9306930693069306,-0.07237219988512349,0.0001775835171707592,9.156438729787649e-08,3966.322188449848,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1052054/000156276221000223/Financial_Report.xlsx,2021-03,1341,-191.57142857142856,-2.932586323628978,65.3250773993808,"Q1,2021"
95,95,1052054,12/30/2020,6964.0,1052054_0.csv,101.0,2321.333333333333,27856.0,275.8019801980198,,,,0.0002308138475050959,1.0337768679631524e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1052054/000156276221000123/Financial_Report.xlsx,2020-12,1484,,,65.80987937966685,"Q4,2020"
96,96,1054721,ttm,40367.0,1054721_0.csv,1021920.0,13455.666666666664,161468.0,0.15800454047283544,-2.9889300477381933,3.9889300477381933,3.4466842916942046,0.0009393135543920883,0.000939035125603483,-0.0528632446893168,"('-1', 'ttm')",,2021-ttm,0,,,13.41442267198454,"-1,ttm"
97,97,1054721,12/30/2021,9078.0,1054721_0.csv,256189.0,3026.0,36312.0,0.14173910667515,0.14728731194248434,0.8527126880575157,-0.14728536539545364,0.00024955157412943533,0.00024955094486654977,0.9623307317231716,"('Q4', '2021')",,2021-12,0,-0.0,-0.0,14.342366159947126,"Q4,2021"
98,98,1054721,9/29/2021,10646.0,1054721_0.csv,300440.0,3548.666666666666,42584.0,0.14173878311809346,0.002341064935496189,0.9976589350645038,-0.0023427982382157675,0.0002926554371207278,0.0002926553672316384,60.544575662550706,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1054721/000143774921026155/Financial_Report.xlsx,2021-09,0,-0.0,-0.0,12.474168701859849,"Q3,2021"
99,99,1054721,6/29/2021,10671.0,1054721_0.csv,301145.0,3557.0,42684.0,0.14173902937123312,-0.07009476972059456,1.0700947697205945,0.07009626955475333,0.00029334267983423707,0.0002933421001363725,-2.0221056426352555,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1054721/000143774921019722/Financial_Report.xlsx,2021-06,0,0.0,0.0,11.170461999812577,"Q2,2021"
100,100,1054721,3/30/2021,9972.0,1054721_0.csv,281419.0,3324.0,39888.0,0.14173883071150134,0.2150010041953048,0.7849989958046952,-0.09926835877517844,0.0002741273735645218,0.0002741272160529905,0.659247296271915,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1054721/000143774921012093/Financial_Report.xlsx,2021-03,0,-0.0,-0.0,15.974729241877256,"Q1,2021"
101,101,1054721,12/30/2020,11071.0,1054721_0.csv,358496.0,3690.333333333334,44284.0,0.12352718021958405,,,,0.00036693568433786853,0.000366935516888434,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1054721/000143774921006492/Financial_Report.xlsx,2020-12,0,,,19.91690000903261,"Q4,2020"
102,102,1056696,ttm,663643.0,1056696_0.csv,900.0,221214.33333333328,2654572.0,2949.524444444445,0.03225806451612903,0.967741935483871,2.869773869639755,0.015442536358347875,8.270036921120387e-07,91435.25777777778,"('-1', 'ttm')",,2021-ttm,57855,,,55.122407680032794,"-1,ttm"
103,103,1056696,12/30/2021,171494.0,1056696_0.csv,930.0,57164.66666666666,685976.0,737.6086021505375,-0.014176663031624863,1.014176663031625,0.013647782013771865,0.004714320076421389,9.059029807130331e-07,-52029.77601323409,"('Q4', '2021')",,2021-12,16652,1280.923076923077,24.445057716061807,52.40008396795222,"Q4,2021"
104,104,1056696,9/29/2021,169185.0,1056696_0.csv,917.0,56395.0,676740.0,737.9934569247546,-0.01775804661487236,1.0177580466148723,0.018487303899731463,0.004650846339401687,8.932398207675823e-07,-41558.25654307525,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1056696/000156459021052706/Financial_Report.xlsx,2021-09,14057,878.5625,15.216682353197115,57.73679699736974,"Q3,2021"
105,105,1056696,6/29/2021,166114.0,1056696_0.csv,901.0,55371.33333333334,664456.0,737.4650388457269,-0.06,1.06,0.05906279885240676,0.004566425444474225,8.776543931424118e-07,-12291.08398076212,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1056696/000156459021039189/Financial_Report.xlsx,2021-06,13750,269.6078431372549,4.6902831048428,57.48221101171485,"Q2,2021"
106,106,1056696,3/30/2021,156850.0,1056696_0.csv,850.0,52283.33333333334,627400.0,738.1176470588235,-0.06649937264742785,1.066499372647428,0.06641193347928366,0.0043117607845562815,8.279758425871809e-07,-11099.61820199778,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1056696/000156459021022006/Financial_Report.xlsx,2021-03,13396,252.75471698113208,4.788859981698443,52.779725852725534,"Q1,2021"
107,107,1056696,12/30/2020,147082.0,1056696_0.csv,797.0,49027.33333333334,588328.0,738.1781681304892,,,,0.004874865353064978,8.157625383828045e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1056696/000156459021004542/Financial_Report.xlsx,2020-12,13562,,,54.561401123182975,"Q4,2020"
108,108,1064722,ttm,6707.0,1064722_0.csv,169792.0,2235.6666666666665,26828.0,0.1580050885789672,-2.0112973308504034,3.0112973308504034,2.3568568568568566,0.00015606748109365907,0.00015602067876787477,-0.07855879195750763,"('-1', 'ttm')",,2021-ttm,-,,,17.17608468763978,"-1,ttm"
109,109,1064722,9/29/2021,1998.0,1064722_0.csv,56385.0,666.0,7992.0,0.14173982442138866,0.4083544941344358,0.5916455058655642,-0.4083506070476755,5.492443766364967e-05,5.4924021040327295e-05,0.3470999498164602,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1064722/000176031921000039/Financial_Report.xlsx,2021-09,0.085,-2.1841354677904253e-06,-4.647393679068445e-08,46.996996996997005,"Q3,2021"
110,110,1064722,6/29/2021,3377.0,1064722_0.csv,95302.0,1125.6666666666667,13508.0,0.141738893202661,-4.073303167420814,5.073303167420813,4.073107124132638,9.283274574081328e-05,9.283265147087472e-05,-0.03479703998865595,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1064722/000149315221021218/Financial_Report.xlsx,2021-06,0.04,5.227596481827568e-07,-8.097978586757661e-08,-6.455433816997334,"Q2,2021"
111,111,1064722,3/30/2021,665.6669999999998,1064722_0.csv,18785.0,221.889,2662.6679999999997,0.14174437050838434,-2.5869772770670227,3.5869772770670227,3.1157627244398274,1.829899181493928e-05,1.82982661211767e-05,-0.05479150194511432,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1064722/000149315221011707/Financial_Report.xlsx,2021-03,1.649,0.00012171538234425747,1.7565688403700989e-06,69.29155268324853,"Q1,2021"
112,112,1064722,12/30/2020,161.736,1064722_0.csv,5237.0,53.912,646.944,0.12353332060339887,,,,5.360555491109159e-06,5.36028659160696e-06,,"('Q4', '2020')",,2020-12,-,,,-19.01184646584559,"Q4,2020"
113,113,1066194,ttm,84534.0,1066194_0.csv,330.0,28178.0,338136.0,1024.6545454545455,0.08333333333333333,0.9166666666666666,2.660589789113584,0.0019670506108202443,3.032346871077476e-07,12295.854545454551,"('-1', 'ttm')",,2021-ttm,29660,,,74.77464688764283,"-1,ttm"
114,114,1066194,12/30/2021,23093.0,1066194_0.csv,360.0,7697.666666666668,92372.0,256.5888888888889,-0.07784431137724551,1.0778443113772456,0.07654654794648277,0.0006348198393226536,3.506721215663355e-07,-3296.180341880342,"('Q4', '2021')",,2021-12,8155,313.65384615384613,4.262716730950312,73.58073875200276,"Q4,2021"
115,115,1066194,9/29/2021,21451.0,1066194_0.csv,334.0,7150.333333333332,85804.0,256.89820359281435,-0.0569620253164557,1.0569620253164558,0.05941327538522324,0.0005896817378993739,3.253458016754335e-07,-4509.990685296074,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1066194/000155837021015782/Financial_Report.xlsx,2021-09,7404,411.33333333333326,5.462459811386945,75.30185072956972,"Q3,2021"
116,116,1066194,6/29/2021,20248.0,1066194_0.csv,316.0,6749.333333333332,80992.0,256.30379746835445,-0.025974025974025976,1.025974025974026,0.02557868611659824,0.0005566116185253147,3.078121955971167e-07,-9867.696202531646,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1066194/000155837021012388/Financial_Report.xlsx,2021-06,7175,896.875,11.970945945945948,74.92097984986171,"Q2,2021"
117,117,1066194,3/30/2021,19743.0,1066194_0.csv,308.0,6581.0,78972.0,256.4025974025974,-0.02666666666666667,1.0266666666666666,0.02651692403681173,0.0005427293157124302,3.000194817845315e-07,-9615.0974025974,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1066194/000155837021007258/Financial_Report.xlsx,2021-03,6927,865.875,11.475444804323015,75.4545915007851,"Q1,2021"
118,118,1066194,12/30/2020,19233.0,1066194_0.csv,300.0,6411.0,76932.0,256.44,,,,0.0006374558772351391,3.0706243602865914e-07,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1066194/000155837021000962/Financial_Report.xlsx,2020-12,6266,,,75.50564134560392,"Q4,2020"
119,119,1066684,ttm,0.0,1066684_0.csv,1300000.0,0.0,0.0,0.0,-inf,inf,,0.0,0.0011945608886062785,-0.0,"('-1', 'ttm')",,2021-ttm,0,,,57.68238576036625,"-1,ttm"
120,120,1066684,9/29/2021,0.0,1066684_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1066684/000141057821000142/Financial_Report.xlsx,2021-09,0,,,56.77979920333576,"Q3,2021"
121,121,1066684,6/29/2021,0.0,1066684_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1066684/000110465921101993/Financial_Report.xlsx,2021-06,0,,,57.67080619716031,"Q2,2021"
122,122,1066684,3/30/2021,0.0,1066684_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1066684/000110465921066660/Financial_Report.xlsx,2021-03,0,,,57.810184313308056,"Q1,2021"
123,123,1066684,12/30/2020,0.0,1066684_0.csv,0.0,0.0,0.0,,,,,0.0,0.0,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1066684/000110465921042359/Financial_Report.xlsx,2020-12,0,,,58.52669892873392,"Q4,2020"
124,124,1073349,ttm,495406.0,1073349_0.csv,12541565.0,165135.33333333337,1981624.0,0.1580045233589269,-2.4507093019128687,3.4507093019128687,2.8467081304790085,0.011527771960442116,0.011524356177625691,-0.06447297655237957,"('-1', 'ttm')",,2021-ttm,133372,,,58.40688133489624,"-1,ttm"
125,125,1073349,12/30/2021,128787.0,1073349_0.csv,3634489.0,42929.0,515148.0,0.14173876987934206,-0.04192391137327392,1.041923911373274,0.04192387039359256,0.0035403170937880132,0.0035403165789986367,-3.3808574924547505,"('Q4', '2021')",,2021-12,34655,0.2369718478402089,0.003909110620920014,60.62039957939012,"Q4,2021"
126,126,1073349,9/29/2021,123605.0,1073349_0.csv,3488248.0,41201.66666666666,494420.0,0.14173877545403882,-0.012085554608404705,1.0120855546084049,0.01208558163908654,0.003397865424131841,0.003397864796415352,-11.727949609815084,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1073349/000107334921000132/Financial_Report.xlsx,2021-09,33814,0.8117827819657176,0.013442105491453213,60.39104383475245,"Q3,2021"
127,127,1073349,6/29/2021,122129.0,1073349_0.csv,3446594.0,40709.66666666666,488516.0,0.14173877166849358,-0.01029082039591533,1.0102908203959151,0.0102907722215328,0.003357290614326261,0.003357290083771673,-13.773320903040256,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1073349/000107334921000114/Financial_Report.xlsx,2021-06,33378,0.95075056256587,0.015251841990444772,62.33676975945017,"Q2,2021"
128,128,1073349,3/30/2021,120885.0,1073349_0.csv,3411487.0,40295.0,483540.0,0.1417387784271199,0.09197383256375503,0.908026167436245,0.04189650417155078,0.003323093416902047,0.00332309273329437,1.5410772224683411,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1073349/000107334921000066/Financial_Report.xlsx,2021-03,31525,-0.0912316342978854,-0.0014977903823983054,60.910815939278926,"Q1,2021"
129,129,1073349,12/30/2020,116024.0,1073349_0.csv,3757036.0,38674.66666666666,464096.0,0.12352716343415394,,,,0.0038454833203519882,0.003845482088024565,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1073349/000107334921000028/Financial_Report.xlsx,2020-12,29237,,,58.75370919881307,"Q4,2020"
130,130,1081745,ttm,11412.0,1081745_0.csv,288903.0,3804.0,45648.0,0.1580045897758071,-2.228399338458788,3.2283993384587877,2.5988647114474928,0.00026554973821989533,0.00026547094184693813,-0.07090497068855114,"('-1', 'ttm')",,2021-ttm,1287,,,-23495.0,"-1,ttm"
131,131,1081745,9/29/2021,3171.0,1081745_0.csv,89488.0,1057.0,12684.0,0.14173967459324155,-0.08969581841650227,1.0896958184165022,0.08969072164948454,8.716986578149805e-05,8.716929670757842e-05,-1.5802261141659222,"('Q3', '2021')",https://www.sec.gov/Archives/edgar/data/1081745/000149315221028508/Financial_Report.xlsx,2021-09,372.399,0.0505564756991583,0.0005055647569915829,100.0,"Q3,2021"
132,132,1081745,6/29/2021,2910.0,1081745_0.csv,82122.0,970.0,11640.0,0.14174033754657706,-0.10435437454613916,1.1043543745461393,0.10436432637571152,7.999505185246275e-05,7.999415546464056e-05,-1.3582596624534231,"('Q2', '2021')",https://www.sec.gov/Archives/edgar/data/1081745/000149315221019927/Financial_Report.xlsx,2021-06,341.595,0.04401997422680413,0.0004401997422680413,100.0,"Q2,2021"
133,133,1081745,3/30/2021,2635.0,1081745_0.csv,74362.0,878.3333333333335,10540.0,0.14173906027271993,0.14820160366552118,0.8517983963344788,-0.02262611275964384,7.243538200386229e-05,7.243522306643289e-05,0.9563935663787642,"('Q1', '2021')",https://www.sec.gov/Archives/edgar/data/1081745/000149315221011688/Financial_Report.xlsx,2021-03,290.311,-0.022438630391096,1.189368726338174e-07,-188660.0,"Q1,2021"
134,134,1081745,12/30/2020,2696.0,1081745_0.csv,87300.0,898.6666666666665,10784.0,0.12352806414662085,,,,8.935584906285734e-05,8.935516888433981e-05,,"('Q4', '2020')",https://www.sec.gov/Archives/edgar/data/1081745/000149315221007156/Financial_Report.xlsx,2020-12,282.343,,,100.0,"Q4,2020"
